effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),31.37575235089974,0.3139623171356913,99.93477127173662,24.492525488964944,1.6703812575367786e-33
fixed,NA,X_i,-0.10265834509807585,0.04734246162255304,-2.168420094344469,44972.00001517242,0.030131963170262073
fixed,NA,Y_i,0.11298444069795312,0.12223771028840777,0.9243010232388804,44971.99999861152,0.3553345694791016
fixed,NA,X_i:Y_i,0.09469551203646623,0.14971000876637827,0.6325262607140589,44971.999998395375,0.5270462700260745
ran_pars,subj_id,sd__(Intercept),1.5578681811972397,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.734246162255301,NA,NA,NA,NA
fixed,NA,(Intercept),31.868343992313477,0.5276394471165707,60.39795577541958,24.16999050358648,6.951431483363456e-28
fixed,NA,X_i,0.18998453115502695,0.046978885800309504,4.044040805109415,44972.000000073014,5.262529479303839e-5
fixed,NA,Y_i,0.47939246914430167,0.12129896155198588,3.952156415938032,44972.00000142798,7.756835915382726e-5
fixed,NA,X_i:Y_i,-0.3819610132776108,0.14856028106592023,-2.571084347290137,44972.00000144468,0.010141247723461496
ran_pars,subj_id,sd__(Intercept),2.631216649882417,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.697888580030949,NA,NA,NA,NA
fixed,NA,(Intercept),32.070031777826024,0.4576810870136404,70.07069483050374,24.220355233243296,1.7522605598923755e-29
fixed,NA,X_i,-0.16006773652527048,0.046354200167296064,-3.453144179978795,44971.9999923425,5.546025312383646e-4
fixed,NA,Y_i,-0.0834608857406493,0.11968603018313528,-0.6973318908893814,44972.0000024132,0.4855987193775614
fixed,NA,X_i:Y_i,0.14822334707883902,0.14658485164401383,1.011177795088979,44972.00000241372,0.31193678170084366
ran_pars,subj_id,sd__(Intercept),2.2805673790850167,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6354200167296105,NA,NA,NA,NA
fixed,NA,(Intercept),31.897958072419492,0.615441703664956,51.82937373672782,24.126739938437318,2.962131312648723e-26
fixed,NA,X_i,0.4641122930817503,0.04734955281401217,9.80183054536484,44971.99999220282,1.1650008231801588e-22
fixed,NA,Y_i,0.9484294716118952,0.12225601966602535,7.757732291651414,44971.999998487925,8.827689552872367e-15
fixed,NA,X_i:Y_i,-0.12629095062934997,0.14973243308271378,-0.8434441892731785,44971.999998620384,0.3989845528773831
ran_pars,subj_id,sd__(Intercept),3.0711310504693197,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.734955281401225,NA,NA,NA,NA
fixed,NA,(Intercept),31.220717864264046,0.3997844187287754,78.0938836074175,24.29378897149112,1.084365807725125e-30
fixed,NA,X_i,0.49181748309645884,0.046700826664649024,10.531237201176749,44972.000003352005,6.647673411532004e-26
fixed,NA,Y_i,0.742426742023638,0.12058101595087013,6.15707817826095,44971.99999793287,7.472442890403438e-10
fixed,NA,X_i:Y_i,0.6540452209887005,0.14768098087301557,4.4287708350954516,44971.99999781466,9.499482919239447e-6
ran_pars,subj_id,sd__(Intercept),1.989809056885213,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.670082666464908,NA,NA,NA,NA
fixed,NA,(Intercept),31.43716368542748,0.3742354507601856,84.00370307401148,24.33357452621716,1.68845978667652e-31
fixed,NA,X_i,-0.0889478763226871,0.04655749606869831,-1.910495276452138,44971.999997146035,0.05607582661490221
fixed,NA,Y_i,-0.1833523331482537,0.12021093794345719,-1.5252549916422404,44971.99999917195,0.12720254120951713
fixed,NA,X_i:Y_i,-0.2433653864407741,0.14722772973142173,-1.6529860705230615,44971.99999912018,0.09834067866869052
ran_pars,subj_id,sd__(Intercept),1.8614987620549321,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.655749606869828,NA,NA,NA,NA
fixed,NA,(Intercept),31.572522281312576,0.5211414332956125,60.58340455037926,24.174284031154507,6.401713301373062e-28
fixed,NA,X_i,0.5861371944524406,0.04698850644265252,12.47405458966431,44971.999996243736,1.1849462901893362e-35
fixed,NA,Y_i,0.6280630406394775,0.12132380194370224,5.176750403279621,44971.99999985051,2.2675336160775356e-7
fixed,NA,X_i:Y_i,0.9362585706314074,0.1485907042082782,6.30092289837366,44972.00000005572,2.986113071873666e-10
ran_pars,subj_id,sd__(Intercept),2.5986364069036956,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6988506442652564,NA,NA,NA,NA
fixed,NA,(Intercept),31.623893215698537,0.33918946538635536,93.23371284446347,24.401758626551725,1.1381597490783487e-32
fixed,NA,X_i,1.0436150535771782,0.04626089780534784,22.559334191229954,44972.000000926724,4.565407255061837e-112
fixed,NA,Y_i,1.5218362651433095,0.11944512452047719,12.740882235694869,44971.99999939573,4.062764002364682e-37
fixed,NA,X_i:Y_i,0.3845781768933849,0.14628980366918415,2.6288788914028465,44971.999999432424,0.008569598878044333
ran_pars,subj_id,sd__(Intercept),1.6853989116186725,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.626089780534792,NA,NA,NA,NA
fixed,NA,(Intercept),30.774231704558265,0.4030142343978685,76.36016070384493,24.286225888742692,1.899147542433113e-30
fixed,NA,X_i,0.11121656110920934,0.04646975833780252,2.3933105117686004,44972.00000148133,0.016701177634820912
fixed,NA,Y_i,0.5232929148758819,0.11998440009639498,4.361341261492915,44972.00000215629,1.2955463469324187e-5
fixed,NA,X_i:Y_i,-0.47419946650023875,0.14695027866505622,-3.2269381916660507,44972.00000220927,0.0012521202993011511
ran_pars,subj_id,sd__(Intercept),2.006120930411489,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.646975833780252,NA,NA,NA,NA
fixed,NA,(Intercept),31.890046809814216,0.5178307779619012,61.58391537739089,24.176567858587475,4.298895374891395e-28
fixed,NA,X_i,-0.04746905868393626,0.04699228350192654,-1.0101458185574272,44971.999994332844,0.3124308679493316
fixed,NA,Y_i,0.1100144290632293,0.12133355426881276,0.9067106764176206,44972.00000183059,0.3645646741040338
fixed,NA,X_i:Y_i,0.016196756813314613,0.14860264831844144,0.10899372922753364,44972.000002238914,0.9132079503368493
ran_pars,subj_id,sd__(Intercept),2.5820366547245497,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.699228350192655,NA,NA,NA,NA
fixed,NA,(Intercept),31.872931570650188,0.3945443415116869,80.78415584045595,24.29521581008844,4.7611880129204685e-31
fixed,NA,X_i,-0.27156666829196274,0.0462012081238482,-5.877912706611347,44971.99999046578,4.183953552442294e-9
fixed,NA,Y_i,0.12453543338025284,0.11929100642555136,1.0439633054648967,44972.00000391654,0.2965079785938565
fixed,NA,X_i:Y_i,-0.6700108453762174,0.1461010483228351,-4.585941395134377,44972.00000361864,4.531617137234775e-6
ran_pars,subj_id,sd__(Intercept),1.9636840567695366,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6201208123848225,NA,NA,NA,NA
fixed,NA,(Intercept),31.466072175076437,0.5713653293267863,55.07172129634025,24.143741244252848,6.70761910231753e-27
fixed,NA,X_i,0.25788555079636927,0.046808321776965985,5.509395359764271,44971.999991541146,3.620369460878226e-8
fixed,NA,Y_i,-0.17311844460911144,0.12085856713740496,-1.4324052378702443,44971.99999925874,0.1520348309017696
fixed,NA,X_i:Y_i,0.6658243178733966,0.14802091026527275,4.498177431013987,44971.99999929088,6.8709781404464514e-6
ran_pars,subj_id,sd__(Intercept),2.8504283020908856,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.680832177696603,NA,NA,NA,NA
fixed,NA,(Intercept),32.07730384186188,0.46000164437064117,69.73301994550252,24.221712702598786,1.962853046914234e-29
fixed,NA,X_i,0.27785020550796863,0.04674245024149037,5.944279858511531,44972.00000015132,2.7971632070258067e-9
fixed,NA,Y_i,0.07093996311811994,0.12068848756414746,0.5877939524299237,44971.99999970113,0.5566735551079938
fixed,NA,X_i:Y_i,0.35076137903191257,0.14781260618019715,2.373013967457567,44971.999999804815,0.017647775478092886
ran_pars,subj_id,sd__(Intercept),2.2920784329422306,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.674245024149039,NA,NA,NA,NA
fixed,NA,(Intercept),31.567235525036306,0.3752514024555021,84.12289819164526,24.335256841721996,1.6249184032560738e-31
fixed,NA,X_i,-0.11495952617422091,0.04679877498639978,-2.456464431123023,44972.00000068869,0.014034920348739106
fixed,NA,Y_i,-0.2133469434174042,0.1208339174301564,-1.7656213417124507,44972.000000388434,0.07746618166495013
fixed,NA,X_i:Y_i,-0.38995124187614616,0.14799072066273875,-2.634970896349777,44972.00000055836,0.008417334222777297
ran_pars,subj_id,sd__(Intercept),1.8665042960661808,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.679877498639977,NA,NA,NA,NA
fixed,NA,(Intercept),32.44042478237551,0.3885984907927487,83.480573267787,24.308343199018616,2.08480998636764e-31
fixed,NA,X_i,0.24684535906172744,0.046494780508060995,5.309098276502904,44972.000006715294,1.106905510188113e-7
fixed,NA,Y_i,0.2751542947343519,0.12004900706219293,2.292016414528149,44972.0000028088,0.021909293627357156
fixed,NA,X_i:Y_i,-0.14999675758795836,0.14702940571507342,-1.0201820299718503,44972.00000280716,0.30764762642272864
ran_pars,subj_id,sd__(Intercept),1.933698597468389,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.649478050806096,NA,NA,NA,NA
fixed,NA,(Intercept),32.01004149196161,0.3404654911932773,94.01846095993903,24.408710754961696,9.123470145658744e-33
fixed,NA,X_i,0.5135440855142219,0.04682783898430215,10.966640713153016,44971.999990804055,5.998887795339808e-28
fixed,NA,Y_i,0.21414561374307542,0.12090896035005651,1.77113104870871,44972.00000129702,0.07654568358765503
fixed,NA,X_i:Y_i,0.7072074514454896,0.14808262909402067,4.775762395442541,44972.00000153633,1.7959075404951148e-6
ran_pars,subj_id,sd__(Intercept),1.6915588448391887,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.682783898430216,NA,NA,NA,NA
fixed,NA,(Intercept),32.21199476956551,0.42968324555210524,74.9668391844693,24.251369855426162,3.206371958463434e-30
fixed,NA,X_i,0.320371926088862,0.046452228117731455,6.896804288416289,44972.00000765544,5.388627022068373e-12
fixed,NA,Y_i,0.5307415400099365,0.11993913726280132,4.425090526097556,44971.999997865554,9.66281408252689e-6
fixed,NA,X_i:Y_i,0.13366064844864223,0.14689484324174773,0.9099070157873022,44971.99999774445,0.3628764260224102
ran_pars,subj_id,sd__(Intercept),2.1400300923111817,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.645222811773148,NA,NA,NA,NA
fixed,NA,(Intercept),31.137463798002937,0.363663628890817,85.62160558363499,24.36657668720783,9.828188138024416e-32
fixed,NA,X_i,-0.20341603329649408,0.04740215498369492,-4.291282397740436,44972.00001205254,1.780150902187092e-5
fixed,NA,Y_i,0.11477131863547943,0.1223918378841287,0.9377367038489626,44972.00000121719,0.3483847723818878
fixed,NA,X_i:Y_i,-0.5492114951779541,0.14989877574877739,-3.663882459576616,44972.000001166714,2.4870601312812284e-4
ran_pars,subj_id,sd__(Intercept),1.807991003707731,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.7402154983694835,NA,NA,NA,NA
fixed,NA,(Intercept),31.50169424933253,0.37557377055908353,83.8761828400283,24.336228159340727,1.740908688508493e-31
fixed,NA,X_i,-0.11634235797089028,0.04690408430839958,-2.4804312819737895,44972.00000758305,0.013125985769801325
fixed,NA,Y_i,-0.028695372200591148,0.12110582493036019,-0.23694460788398844,44972.00000033992,0.8127008423165396
fixed,NA,X_i:Y_i,-0.6374415977067925,0.14832373797910625,-4.297637090271999,44972.00000078129,1.7299092515228204e-5
ran_pars,subj_id,sd__(Intercept),1.8680805325689305,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.690408430839959,NA,NA,NA,NA
fixed,NA,(Intercept),31.65194031007445,0.44348686981695556,71.37063679729334,24.254081776293237,1.0445620015797846e-29
fixed,NA,X_i,1.314506747624929,0.04820687985505919,27.268032106147082,44971.99999648567,2.1409299934068604e-162
fixed,NA,Y_i,1.9772573070746065,0.12446962856751072,15.88546001004709,44972.00000372288,1.1401890457121033e-56
fixed,NA,X_i:Y_i,0.8131782060752242,0.15244353923207477,5.334291044222411,44972.00000370595,9.638114587379865e-8
ran_pars,subj_id,sd__(Intercept),2.2086836286537754,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.820687985505918,NA,NA,NA,NA
fixed,NA,(Intercept),31.662779374978328,0.44202978326686715,71.630420785159,24.237143438355503,9.932001193743031e-30
fixed,NA,X_i,-0.5459570500409535,0.04643178182154793,-11.758261876299292,44971.9999960087,7.131204213588973e-32
fixed,NA,Y_i,-0.6098443061258398,0.119886345153061,-5.086853764265154,44971.99999655153,3.6551294840188944e-7
fixed,NA,X_i:Y_i,-0.1651733139445101,0.14683018637609332,-1.1249274963217193,44971.999996708124,0.26062576298263895
ran_pars,subj_id,sd__(Intercept),2.2020050846505956,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.643178182154794,NA,NA,NA,NA
fixed,NA,(Intercept),32.16768861975497,0.4228367345087602,76.07590825126981,24.257366586364512,2.2186035081621067e-30
fixed,NA,X_i,0.5779432117425674,0.04626043410212317,12.493250938084952,44972.000020392086,9.318076966718094e-36
fixed,NA,Y_i,0.9442145231939862,0.1194439272438991,7.9050860515155605,44972.00001807542,2.7380765665263346e-15
fixed,NA,X_i:Y_i,0.31979386705069063,0.1462883373108355,2.186051690307944,44972.00001809318,0.028816961166989643
ran_pars,subj_id,sd__(Intercept),2.105731576410249,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.626043410212314,NA,NA,NA,NA
fixed,NA,(Intercept),31.34232909978302,0.5045788352946678,62.115821963637224,24.187790101180838,3.4162680369682357e-28
fixed,NA,X_i,0.08134819600920867,0.047199720732216524,1.723488926358919,44971.99999560822,0.08480701929225976
fixed,NA,Y_i,0.027095923295419017,0.12186915489434368,0.22233618768350566,44972.0000007879,0.8240531929500617
fixed,NA,X_i:Y_i,0.0922508698109693,0.14925862243767457,0.6180605736830392,44972.00000082057,0.5365385400520664
ran_pars,subj_id,sd__(Intercept),2.5155247560121303,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.71997207322165,NA,NA,NA,NA
fixed,NA,(Intercept),31.619900867721526,0.427995019297179,73.8791327984268,24.25048870097768,4.572526007609449e-30
fixed,NA,X_i,0.7617127517128067,0.04619593484302316,16.48873984910484,44972.00000432354,6.676382736602559e-61
fixed,NA,Y_i,0.6981152285463439,0.11927739087300783,5.852871390267186,44972.00000344365,4.8650126508870056e-9
fixed,NA,X_i:Y_i,0.5353582259846396,0.14608437274468625,3.6647193394210125,44972.00000345933,2.4789446681844e-4
ran_pars,subj_id,sd__(Intercept),2.1316485811452655,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.619593484302317,NA,NA,NA,NA
fixed,NA,(Intercept),31.45445384970229,0.38656760354117287,81.36857191746569,24.32426294636083,3.737402082816212e-31
fixed,NA,X_i,0.5664619482332909,0.047422148144091535,11.9450925443551,44972.000019148945,7.723014317110787e-33
fixed,NA,Y_i,0.3472671960139111,0.12244346000229832,2.8361432779455327,44972.000021691754,0.004568234493642673
fixed,NA,X_i:Y_i,1.2125626552123816,0.149961999673256,8.085799454891026,44972.00002166135,6.328700609473415e-16
ran_pars,subj_id,sd__(Intercept),1.923117729241437,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.742214814409152,NA,NA,NA,NA
fixed,NA,(Intercept),31.285293777571365,0.39680596663533113,78.84280078460333,24.31128240174281,8.268253675592453e-31
fixed,NA,X_i,0.6758872841696673,0.04770689606722328,14.167496523296792,44972.000012738645,1.8243141043893332e-45
fixed,NA,Y_i,0.819377737297532,0.12317867597840272,6.65194467134227,44972.00001941278,2.9255116945489e-11
fixed,NA,X_i:Y_i,0.7190746462037343,0.15086245166935502,4.766425563464453,44972.00001959462,1.8810833330786162e-6
ran_pars,subj_id,sd__(Intercept),1.974447242512753,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.770689606722332,NA,NA,NA,NA
fixed,NA,(Intercept),31.23697086605314,0.4788072001578135,65.23914188374262,24.206281914277422,1.0097130212559802e-28
fixed,NA,X_i,-0.12112683365334107,0.04694845768163715,-2.5799960133880426,44971.99999252302,0.009883287487385761
fixed,NA,Y_i,-0.6860929900509964,0.12122039648740285,-5.659880762081939,44972.000002337896,1.5239796103186266e-8
fixed,NA,X_i:Y_i,0.06369139458774317,0.14846405890600162,0.42900211039002156,44972.00000221933,0.6679237438146213
ran_pars,subj_id,sd__(Intercept),2.3863512758693557,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.694845768163711,NA,NA,NA,NA
fixed,NA,(Intercept),31.686328096723162,0.479123194774647,66.13398900803926,24.210909835137812,7.202473473026219e-29
fixed,NA,X_i,0.14434782298616003,0.04747933875996293,3.040223953326867,44972.00001019727,0.0023653820124688594
fixed,NA,Y_i,0.2188289475088359,0.12259112553751775,1.78503090292507,44972.00000176874,0.07426304220034935
fixed,NA,X_i:Y_i,-0.002134083954231756,0.1501428522801973,-0.014213689974725658,44972.000001735905,0.9886595611204212
ran_pars,subj_id,sd__(Intercept),2.3877613854840543,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.747933875996289,NA,NA,NA,NA
fixed,NA,(Intercept),31.408647559841366,0.43548755913482734,72.12295024510038,24.2498245046222,8.185883164269695e-30
fixed,NA,X_i,0.31693269701081467,0.04694509276553086,6.751135812932518,44971.999995602186,1.4846933553893876e-11
fixed,NA,Y_i,0.47466602604311614,0.12121170831137544,3.9160080544675386,44972.000001228174,9.016002641010291e-5
fixed,NA,X_i:Y_i,0.13764803203057505,0.1484534181069703,0.9272136255656352,44972.00000112482,0.3538206056972666
ran_pars,subj_id,sd__(Intercept),2.1689870120380954,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.694509276553081,NA,NA,NA,NA
fixed,NA,(Intercept),31.729498553675096,0.3964510266379382,80.03384131138168,24.29980897403877,5.904833187771607e-31
fixed,NA,X_i,0.2341339767611022,0.046786474450584994,5.004309033979258,44972.00000143695,5.627390718858422e-7
fixed,NA,Y_i,-0.045064884914993254,0.12080215758324953,-0.3730470201572126,44971.99999887493,0.7091152069260129
fixed,NA,X_i:Y_i,0.09225234389625321,0.1479518229531234,0.623529619675468,44971.99999890819,0.532939706494189
ran_pars,subj_id,sd__(Intercept),1.973031299753866,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.678647445058493,NA,NA,NA,NA
fixed,NA,(Intercept),32.14341399673408,0.4248144246103969,75.66460114016431,24.266469723661775,2.4776559668717862e-30
fixed,NA,X_i,-0.3257156789475072,0.0472799152402688,-6.889091854168379,44972.000003120156,5.688637980185777e-12
fixed,NA,Y_i,-0.2808599563507216,0.12207621622377297,-2.300693493283643,44971.999998701926,0.02141351495583527
fixed,NA,X_i:Y_i,-0.285530636893097,0.14951221973895662,-1.90974782791416,44971.999998601575,0.05617204494391792
ran_pars,subj_id,sd__(Intercept),2.1152838763482564,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.727991524026883,NA,NA,NA,NA
fixed,NA,(Intercept),30.84719324284263,0.48109093817294823,64.11925645490606,24.195839251694274,1.5657073565790072e-28
fixed,NA,X_i,-0.13906937193228014,0.04594587000751,-3.026808979992082,44972.000001979046,0.0024728989771576624
fixed,NA,Y_i,-0.15553692608787667,0.1186317262440647,-1.3110904731158153,44972.00000094928,0.189833893312123
fixed,NA,X_i:Y_i,-0.15119402667327783,0.1452935983017492,-1.040610380914887,44972.000000575215,0.2980620056222095
ran_pars,subj_id,sd__(Intercept),2.398130220296065,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.594587000750998,NA,NA,NA,NA
fixed,NA,(Intercept),31.935547952229648,0.41996293389331263,76.04372999342498,24.276887009670027,2.1446213519052164e-30
fixed,NA,X_i,-0.20147120387645573,0.04764390078415171,-4.22868825936841,44972.00001470563,2.355217803701425e-5
fixed,NA,Y_i,-0.044873233926744714,0.12301602285691877,-0.36477552179472783,44972.000002655484,0.7152806939121814
